LIFNR,NAME1,RISK_CLASS,avg_days_overdue_hist,late_ratio,total_spend_vol,transaction_count,payment_consistency_score,open_exposure,open_count,years_active,payment_terms_risk,is_payment_blocked,dunning_level,reversal_rate,discount_capture_rate,avg_payment_terms_days,voided_payment_rate,stale_payment_rate,composite_risk,RISK_CLASS_LABEL,KMEANS_CLUSTER,ISOLATION_SCORE,IS_OUTLIER
V002739,Delta Group,B,21.095238095238095,0.7380952380952381,420781.79,42,21.962062104755724,188425.86000000002,20,4.6,0.1,1,4.0,0.024096385542168676,0.15,2.4096385542168677,0.0,0.030303030303030304,0.5617350353796138,1,0,0.3207,0
V002740,Infra Industries,C,21.217391304347824,0.8043478260869565,507436.13,46,21.847871031270614,230525.02,21,7.2,0.2,0,3.0,0.045454545454545456,0.1935483870967742,2.8181818181818183,0.0,0.027777777777777776,0.44675559947299076,0,1,0.1199,0
V002741,Zeta GmbH,B,21.209302325581394,0.7209302325581395,389659.48,43,24.27085077043466,400344.76,22,7.6,0.75,0,3.0,0.01098901098901099,0.1,2.197802197802198,0.0,0.0,0.41825006388959873,0,1,0.2612,0
V002742,Prime Group,C,24.1875,0.8541666666666666,758421.15,48,20.136403205204083,468428.60000000003,23,5.733333333333333,0.75,0,1.0,0.030612244897959183,0.07142857142857142,2.857142857142857,0.02857142857142857,0.0,0.4004496173469387,0,2,0.3154,0
V002743,Net Enterprises,A,25.738095238095237,0.7857142857142857,767341.84,42,21.778328368524843,308398.37,27,5.8999999999999995,0.35,1,4.0,0.05813953488372093,0.07692307692307693,3.0232558139534884,0.02857142857142857,0.0,0.6016274455518642,2,3,0.2575,0
V002744,Trans AG,A,19.486486486486488,0.7297297297297297,443881.01,37,24.416093988302997,270907.36,25,5.3999999999999995,0.75,0,4.0,0.022222222222222223,0.038461538461538464,2.888888888888889,0.0,0.029411764705882353,0.45233483483483483,0,1,0.2503,0
V002745,Tech BV,A,22.615384615384617,0.7692307692307693,472397.49,39,20.842284177042572,250907.25999999998,16,5.8,0.1,0,0.0,0.02564102564102564,0.06666666666666667,1.9230769230769231,0.0,0.029411764705882353,0.32756410256410257,0,2,0.304,0
V002746,Prime Services,C,26.065217391304348,0.8478260869565217,574422.47,46,20.294938804115716,561822.75,23,4.8,0.35,0,2.0,0.022988505747126436,0.041666666666666664,2.7586206896551726,0.02564102564102564,0.0,0.4428158516895398,0,3,0.3012,0
V002747,Infra Pvt Ltd,A,33.02777777777778,0.9166666666666666,441446.79000000004,36,21.176113377524633,182551.95,26,6.3,0.25,1,2.0,0.020833333333333332,0.06666666666666667,3.125,0.0,0.0,0.5896990740740741,2,3,0.4017,0
V002748,Prime AG,C,19.8125,0.71875,391817.96,32,22.00943712548427,186514.3,14,5.1,0.25,0,2.0,0.04597701149425287,0.13636363636363635,2.528735632183908,0.0,0.0,0.3777747844827586,0,1,0.2212,0
V002749,Agro Associates,B,21.695652173913043,0.782608695652174,808782.52,46,24.393869507833674,208232.9,25,5.466666666666666,0.75,0,3.0,0.01818181818181818,0.08695652173913043,2.090909090909091,0.0,0.029411764705882353,0.4394993412384717,0,1,0.2414,0
V002750,Digital BV,D,27.54054054054054,0.8918918918918919,390125.67,37,21.304139653277865,432753.62,20,7.199999999999999,0.25,1,3.0,0.03409090909090909,0.07142857142857142,1.5909090909090908,0.0,0.030303030303030304,0.5982289107289107,2,3,0.3075,0
V002751,Gamma Industries,D,21.636363636363637,0.8181818181818182,629370.67,44,22.08871216422532,221741.36,29,6.3999999999999995,0.35,0,4.0,0.06060606060606061,0.06666666666666667,3.0303030303030303,0.0,0.02631578947368421,0.49166666666666664,0,1,0.1887,0
V002752,Tech Pvt Ltd,B,23.073170731707318,0.8536585365853658,421226.25,41,19.942906312649665,279594.17,27,6.966666666666666,0.75,0,1.0,0.031578947368421054,0.07692307692307693,2.736842105263158,0.02857142857142857,0.08571428571428572,0.39575080995170847,0,2,0.3703,0
V002753,Alpha Solutions,C,24.902439024390244,0.8048780487804879,762175.9299999999,41,21.872133958588467,158216.34,25,7.2,0.1,0,0.0,0.022222222222222223,0.14285714285714285,2.3333333333333335,0.0,0.0,0.3474457994579946,0,2,0.3533,0
V002754,Tech Ltd,A,22.516129032258064,0.7096774193548387,571716.89,31,24.634489329314885,336039.11,24,7.2,0.35,0,0.0,0.0379746835443038,0.1,3.7974683544303796,0.038461538461538464,0.038461538461538464,0.31436405230811115,0,2,0.5738,0
V002755,Net Associates,B,23.555555555555557,0.8,501370.72,45,23.059759869793204,183517.89,29,4.9,0.25,0,3.0,0.019801980198019802,0.14814814814814814,2.6732673267326734,0.029411764705882353,0.0,0.45556952263853834,0,1,0.1401,0
V002756,Global Industries,B,23.666666666666668,0.8809523809523809,311516.18,42,21.06281739043389,529900.76,28,6.7,0.1,0,3.0,0.03125,0.0,2.0833333333333335,0.0,0.03225806451612903,0.4785218253968254,0,3,0.2993,0
V002757,Pharma Enterprises,C,23.05263157894737,0.7894736842105263,394727.04,38,22.015900112248175,277479.53,20,7.8,0.1,0,1.0,0.0449438202247191,0.07692307692307693,1.4606741573033708,0.03225806451612903,0.03225806451612903,0.37811492531619006,0,2,0.3581,0
V002758,Inter Partners,A,22.23913043478261,0.782608695652174,361359.55,46,23.814267229362684,229818.19,23,6.266666666666667,0.75,0,3.0,0.021505376344086023,0.08695652173913043,2.4731182795698925,0.0,0.08571428571428572,0.44209618980832166,0,1,0.2251,0
V002759,Prime Solutions,A,23.58974358974359,0.8205128205128205,466032.08,39,20.492255210609063,348947.35000000003,28,6.3,0.75,0,3.0,0.031578947368421054,0.06666666666666667,3.1578947368421053,0.03333333333333333,0.03333333333333333,0.46343567251461987,0,3,0.1686,0
V002760,Tech Group,A,16.8,0.7142857142857143,417490.56,35,21.44322188258757,189185.31,18,7.4,0.35,0,3.0,0.012987012987012988,0.17647058823529413,2.207792207792208,0.06896551724137931,0.034482758620689655,0.4049809673085535,0,1,0.3464,0
V002761,Eco Associates,C,19.475,0.775,345170.8,40,19.988442173236525,331448.99,30,6.633333333333333,0.25,1,4.0,0.043010752688172046,0.16666666666666666,1.935483870967742,0.0,0.03333333333333333,0.5679469086021505,2,0,0.278,0
V002762,Delta Services,A,19.89090909090909,0.6727272727272727,577329.0599999999,55,24.834021412743837,487027.39999999997,25,6.166666666666667,0.75,0,4.0,0.05714285714285714,0.13333333333333333,2.857142857142857,0.0,0.0,0.4404112554112554,0,1,0.3975,0
V002763,Sigma Enterprises,A,15.707317073170731,0.6585365853658537,469399.0,41,21.12965203504192,283891.98,21,8.2,0.35,0,4.0,0.047619047619047616,0.041666666666666664,2.857142857142857,0.0,0.029411764705882353,0.4177700348432055,0,1,0.4151,0
V002764,Beta Inc,A,25.846153846153847,0.8974358974358975,358278.67,39,19.40366007462247,184444.87,23,7.3999999999999995,0.1,0,3.0,0.022727272727272728,0.0,1.9318181818181819,0.0,0.037037037037037035,0.49169580419580416,0,3,0.3999,0
V002765,Epsilon Corp,A,19.775,0.725,779942.75,40,22.657412326506606,160977.97,14,5.1,0.35,0,4.0,0.033707865168539325,0.17391304347826086,2.5842696629213484,0.03125,0.03125,0.45639161985018717,0,1,0.239,0
V002766,Beta Partners,B,30.236842105263158,0.8947368421052632,654130.73,38,20.293034633170173,310708.79,26,5.0,0.35,0,3.0,0.03614457831325301,0.0,3.0120481927710845,0.038461538461538464,0.07692307692307693,0.5143685064143213,1,3,0.5384,0
V002767,Beta Solutions,A,22.28205128205128,0.8461538461538461,418623.26,39,21.512479509086806,522355.54,21,6.133333333333333,0.55,1,4.0,0.031914893617021274,0.08333333333333333,2.5531914893617023,0.0,0.0,0.5998795235497363,2,3,0.1694,0
V002768,Net Corp,B,27.526315789473685,0.8947368421052632,343130.5,38,17.98007431981944,518138.5,24,6.6000000000000005,0.75,0,1.0,0.0425531914893617,0.04,2.6595744680851063,0.07142857142857142,0.07142857142857142,0.43201221137951257,0,3,0.6857,1
V002769,Uni Associates,D,17.692307692307693,0.717948717948718,480594.98,39,21.661454786827715,506257.15,26,6.133333333333333,0.75,1,4.0,0.023809523809523808,0.08,2.9761904761904763,0.0,0.0,0.5414835164835164,1,0,0.2761,0
V002770,Beta Partners,C,22.904761904761905,0.7857142857142857,664773.89,42,23.02152706660688,274014.13,23,6.133333333333333,0.35,0,3.0,0.010416666666666666,0.2222222222222222,1.875,0.03225806451612903,0.03225806451612903,0.4479182667690732,0,1,0.1992,0
V002771,Digital AG,D,14.166666666666666,0.6428571428571429,564396.66,42,19.59830339429817,318636.57,22,6.7,0.75,0,3.0,0.033707865168539325,0.13043478260869565,2.5842696629213484,0.05714285714285714,0.02857142857142857,0.37346999286606025,0,1,0.4641,0
V002772,Agro GmbH,A,20.62962962962963,0.7777777777777778,500368.97000000003,27,24.752852435703318,550816.89,24,5.2,0.75,0,2.0,0.03571428571428571,0.0,2.5,0.0,0.047619047619047616,0.3978615520282187,0,1,0.3662,0
V002773,Inter Services,A,21.564102564102566,0.8461538461538461,844277.59,39,18.482986304329877,108410.96,17,6.8999999999999995,0.55,0,3.0,0.056818181818181816,0.045454545454545456,2.5,0.0,0.0,0.46187839937839936,0,3,0.4026,0
V002774,Beta Partners,B,15.048780487804878,0.6829268292682927,493012.86,41,21.381009353527016,217748.56,22,5.300000000000001,0.55,1,4.0,0.01098901098901099,0.125,2.6373626373626373,0.0,0.0625,0.5186802019119092,1,0,0.4235,0
V002775,Delta Associates,A,27.020833333333332,0.8333333333333334,634990.78,48,22.206467893657848,534551.07,29,7.25,0.75,1,0.0,0.05714285714285714,0.08333333333333333,2.2857142857142856,0.0,0.02702702702702703,0.4683010912698413,0,2,0.5311,0
V002776,Uni BV,A,19.027027027027028,0.7567567567567568,278997.27,37,21.783641271078327,415996.76,23,6.666666666666667,0.75,1,3.0,0.07368421052631578,0.058823529411764705,1.7894736842105263,0.0,0.06060606060606061,0.5261747273589379,1,0,0.4989,0
V002777,Beta Pvt Ltd,A,19.59090909090909,0.7045454545454546,539226.18,44,22.35685023975216,181964.19,23,6.0,0.75,0,2.0,0.04395604395604396,0.0,2.7472527472527473,0.0,0.0,0.3723880286380286,0,1,0.3118,0
V002778,Alpha Enterprises,B,19.642857142857142,0.7619047619047619,484375.21,42,24.74634383299976,184413.03,23,7.199999999999999,0.35,0,4.0,0.010309278350515464,0.10714285714285714,2.88659793814433,0.058823529411764705,0.029411764705882353,0.4673299474428946,0,1,0.3102,0
V002779,Zeta Enterprises,B,17.763157894736842,0.7105263157894737,403926.88,38,23.247707484216438,138684.95,23,6.25,0.75,1,3.0,0.046511627906976744,0.047619047619047616,2.441860465116279,0.0,0.0967741935483871,0.5043222154222766,1,0,0.4497,0
V002780,Zeta Services,D,27.61111111111111,0.8888888888888888,441421.69,36,20.651223108402462,165578.44,19,6.85,0.2,1,4.0,0.025,0.0,1.875,0.0,0.06451612903225806,0.6342129629629629,2,3,0.3883,0
V002781,Global BV,A,22.115384615384617,0.75,1649344.3599999999,52,22.74380229834988,323954.76,22,4.5,0.1,0,1.0,0.02,0.19047619047619047,2.1,0.02702702702702703,0.05405405405405406,0.35935013860013854,0,1,0.668,1
V002782,Trans Corp,A,22.533333333333335,0.7666666666666667,349107.02,30,25.376792728700025,307048.6,21,6.050000000000001,0.25,1,1.0,0.0,0.0625,2.051282051282051,0.047619047619047616,0.047619047619047616,0.4661507936507936,0,0,0.4452,0
V002783,Net Corp,D,14.442307692307692,0.6923076923076923,767456.3200000001,52,20.77839513470801,181981.64,21,6.0,0.75,0,3.0,0.030927835051546393,0.12,2.577319587628866,0.075,0.075,0.39096137324874436,0,1,0.5226,0
V002784,Alpha GmbH,B,25.24074074074074,0.7777777777777778,792790.26,54,23.918836963888975,401148.44,31,5.0,0.35,0,0.0,0.08196721311475409,0.06666666666666667,2.459016393442623,0.0,0.022222222222222223,0.3466998077312285,0,2,0.6158,0
V002785,Sigma Partners,A,16.78125,0.625,317137.01999999996,32,23.088517429596344,172110.28,22,6.833333333333333,0.35,0,4.0,0.02666666666666667,0.125,2.1333333333333333,0.03571428571428571,0.0,0.41365997023809525,0,1,0.3608,0
V002786,Smart Services,B,23.431818181818183,0.7954545454545454,546270.51,44,20.58267246787117,190166.56,28,7.2,0.25,0,1.0,0.06,0.0967741935483871,3.1,0.0,0.05714285714285714,0.37976893939393935,0,2,0.3111,0
V002787,Pro Associates,A,20.65625,0.71875,292370.8,32,24.41523767332936,326070.13,32,8.1,0.25,0,2.0,0.022988505747126436,0.08,2.8735632183908044,0.0,0.0,0.378991558908046,0,1,0.2576,0
V002788,Infra Corp,A,23.0,0.7380952380952381,334922.98,42,24.11759806832691,742548.98,27,7.05,0.2,1,4.0,0.03125,0.11764705882352941,3.5416666666666665,0.029411764705882353,0.029411764705882353,0.573328081232493,2,0,0.5239,0
V002789,Trans Associates,C,24.72093023255814,0.8372093023255814,399673.75,43,19.120327728556266,379950.55,21,7.300000000000001,0.55,0,2.0,0.01098901098901099,0.0,2.4175824175824174,0.029411764705882353,0.029411764705882353,0.433206744236156,0,3,0.2755,0
V002790,Gamma Solutions,A,22.93617021276596,0.851063829787234,542210.82,47,20.001526306237064,383236.97000000003,15,7.8,0.55,1,3.0,0.02040816326530612,0.043478260869565216,2.3469387755102042,0.05263157894736842,0.0,0.5706904990439625,2,3,0.2801,0
V002791,Epsilon Pvt Ltd,B,21.88888888888889,0.7222222222222222,263810.96,36,23.37248416135983,184367.18,13,7.699999999999999,0.1,1,4.0,0.07894736842105263,0.07142857142857142,1.8421052631578947,0.03225806451612903,0.03225806451612903,0.5689909136640886,2,0,0.5545,0
V002792,Smart AG,D,20.484848484848484,0.696969696969697,441814.86,33,24.185637799272023,292137.73,22,5.933333333333334,0.75,0,3.0,0.024691358024691357,0.041666666666666664,2.962962962962963,0.08695652173913043,0.0,0.41810923242082665,0,1,0.4206,0
V002793,Delta Ltd,D,17.6,0.65,755143.42,40,23.74198920229835,408149.64999999997,21,8.2,0.1,1,3.0,0.031914893617021274,0.09090909090909091,2.3404255319148937,0.03571428571428571,0.07142857142857142,0.487596251266464,0,0,0.5798,0
V002794,Global Ltd,C,26.710526315789473,0.8157894736842105,836617.93,38,22.129725508167883,264069.58,25,7.3,0.1,0,0.0,0.033707865168539325,0.047619047619047616,2.359550561797753,0.0,0.03571428571428571,0.35940148827123986,0,2,0.3962,0
V002795,Alpha Ltd,D,19.2,0.7555555555555555,359931.82,45,20.4745962331151,129865.94,17,5.2,0.25,0,2.0,0.020833333333333332,0.14814814814814814,2.8125,0.029411764705882353,0.029411764705882353,0.3866911764705882,0,1,0.2424,0
V002796,Energy Pvt Ltd,A,23.433333333333334,0.9,233861.03,30,21.36655997247735,239227.81,21,7.633333333333333,0.2,1,3.0,0.03896103896103896,0.0,2.4675324675324677,0.037037037037037035,0.037037037037037035,0.5877386964886965,2,3,0.338,0
V002797,Beta Services,A,26.326923076923077,0.8846153846153846,1056224.16,52,20.16765139762009,196428.47,20,5.2,0.55,0,0.0,0.041237113402061855,0.07142857142857142,2.88659793814433,0.0,0.02702702702702703,0.3792038395453344,0,2,0.5469,0
V002798,Smart Enterprises,A,21.772727272727273,0.7272727272727273,381956.16,44,25.18938834930817,119191.33,19,6.066666666666666,0.35,1,1.0,0.044444444444444446,0.16,2.7777777777777777,0.02631578947368421,0.0,0.45347753854332795,0,0,0.4357,0
V002799,Agro Inc,A,22.825,0.775,362053.65,40,21.590462638004702,257545.58000000002,23,5.5,0.75,0,0.0,0.022988505747126436,0.1111111111111111,2.0689655172413794,0.0,0.0,0.32990301724137927,0,2,0.3263,0
V002800,Digital Services,B,24.45,0.7833333333333333,729813.65,60,23.149788592218435,460764.77999999997,19,7.65,0.25,1,3.0,0.018691588785046728,0.19047619047619047,1.9626168224299065,0.041666666666666664,0.041666666666666664,0.5554108255451713,1,0,0.2786,0
V002801,Zeta AG,B,25.02127659574468,0.8936170212765957,448335.08,47,17.27336396544406,199647.19,20,5.8,0.35,0,3.0,0.057692307692307696,0.08333333333333333,2.3076923076923075,0.0,0.0,0.4906096563011456,0,3,0.3743,0
V002802,Zeta Group,A,18.38095238095238,0.8095238095238095,691953.07,42,20.69281998836427,213352.6,22,8.3,0.55,0,0.0,0.010101010101010102,0.045454545454545456,2.2222222222222223,0.05714285714285714,0.02857142857142857,0.32616883116883116,0,2,0.4983,0
V002803,Alpha Pvt Ltd,C,20.26829268292683,0.7317073170731707,401209.61,41,20.579145257084786,174789.36,28,8.2,0.1,0,4.0,0.041666666666666664,0.0,2.6041666666666665,0.0,0.0,0.458130081300813,0,1,0.375,0
V002804,Agro GmbH,A,25.3953488372093,0.8604651162790697,432429.51,43,21.23915917859063,430806.76,23,5.533333333333334,0.75,0,4.0,0.054945054945054944,0.09375,3.5164835164835164,0.0,0.0,0.5194479938665985,1,3,0.4255,0
V002805,Pro Ltd,C,21.15,0.7,547468.85,40,25.628059542178292,360844.98,26,6.5,0.75,1,2.0,0.022222222222222223,0.11764705882352941,1.8888888888888888,0.0,0.02857142857142857,0.47534722222222225,0,0,0.4156,0
V002806,Beta BV,D,24.093023255813954,0.7906976744186046,378712.69,43,21.977059417545,376632.82,11,6.1000000000000005,0.35,1,3.0,0.0136986301369863,0.06666666666666667,2.0547945205479454,0.0,0.030303030303030304,0.5514667622385048,1,0,0.1082,0
V002807,Inter GmbH,B,18.31111111111111,0.7333333333333333,407762.37,45,20.788788742342284,458528.2,24,5.05,0.75,0,2.0,0.07526881720430108,0.16666666666666666,3.225806451612903,0.02631578947368421,0.0,0.3814547569640948,0,1,0.575,0
V002808,Alpha Enterprises,A,19.76923076923077,0.7435897435897436,583835.0800000001,39,21.633869082944354,150851.42,20,6.25,0.55,0,1.0,0.031578947368421054,0.037037037037037035,2.8421052631578947,0.038461538461538464,0.07692307692307693,0.34995276653171387,0,2,0.3079,0
V002809,Logis Partners,D,21.314285714285713,0.8,305143.72,35,19.400987586402167,150591.53999999998,17,6.3,0.75,0,1.0,0.0,0.1,1.2987012987012987,0.06896551724137931,0.0,0.3732060755336617,0,2,0.5622,0
V002810,Agro GmbH,B,29.17948717948718,0.8717948717948718,689685.71,39,21.94235485475977,108281.68000000001,22,4.5,0.75,0,3.0,0.043478260869565216,0.10344827586206896,3.152173913043478,0.034482758620689655,0.034482758620689655,0.5034157600686836,1,3,0.5323,0
V002811,Digital Industries,A,27.853658536585368,0.9024390243902439,553293.64,41,21.144220221622927,551896.6,27,6.400000000000001,0.75,0,2.0,0.038834951456310676,0.027777777777777776,3.495145631067961,0.0,0.08823529411764706,0.46567211303181,0,3,0.6213,0
V002812,Eco Partners,C,20.875,0.7708333333333334,597029.76,48,21.89688115360996,117794.81999999999,16,7.5,0.25,1,1.0,0.010869565217391304,0.15789473684210525,2.0652173913043477,0.02702702702702703,0.02702702702702703,0.4595188258911085,0,0,0.295,0
V002813,Sigma Services,B,22.1,0.775,623766.21,40,23.440924108851235,332662.0,31,5.3,0.55,0,3.0,0.0425531914893617,0.07142857142857142,1.4893617021276595,0.0,0.0,0.4413386524822695,0,1,0.2507,0
V002814,Zeta Enterprises,D,25.295454545454547,0.8181818181818182,568413.06,44,21.74223148669753,197061.22,17,6.033333333333334,0.75,0,2.0,0.031914893617021274,0.16666666666666666,1.9148936170212767,0.0,0.05405405405405406,0.4290437620889748,0,2,0.2388,0
V002815,Uni Pvt Ltd,B,18.0625,0.7916666666666666,566929.2,48,20.532699659790207,334268.44,20,5.0,0.75,0,4.0,0.01834862385321101,0.04,2.293577981651376,0.05,0.025,0.4695952790519878,0,1,0.3358,0
V002816,Zeta Industries,C,18.46511627906977,0.7209302325581395,463373.43,43,21.745660582121296,234181.13,20,7.166666666666667,0.35,1,3.0,0.030612244897959183,0.09375,3.2653061224489797,0.029411764705882353,0.029411764705882353,0.51171945522395,1,0,0.2343,0
V002817,Eco Group,A,21.551020408163264,0.8163265306122449,452403.14999999997,49,22.47411587479564,330897.25,20,7.366666666666667,0.75,0,4.0,0.0297029702970297,0.12,2.4752475247524752,0.023809523809523808,0.09523809523809523,0.4900451269616758,0,1,0.2639,0
V002818,Eco Services,A,24.897435897435898,0.7692307692307693,289442.89,39,24.141899449749918,183920.03,25,4.6,0.25,0,2.0,0.021505376344086023,0.07692307692307693,2.795698924731183,0.034482758620689655,0.034482758620689655,0.4151073605050246,0,2,0.2795,0
V002819,Delta Inc,A,22.62162162162162,0.7837837837837838,374855.0,37,23.231146897778988,514150.27,19,6.4,0.1,0,1.0,0.02531645569620253,0.10714285714285714,3.5443037974683542,0.0,0.06896551724137931,0.36942353746151213,0,2,0.4222,0
V002820,Alpha Services,A,26.463414634146343,0.8292682926829268,459699.09,41,20.667725517065985,268212.71,20,5.3,0.35,0,4.0,0.011764705882352941,0.06896551724137931,3.411764705882353,0.0,0.029411764705882353,0.5102211860353898,1,3,0.2955,0
V002821,Beta AG,B,17.82857142857143,0.7714285714285715,354609.08,35,19.746162269406877,237221.68,26,7.3,0.35,1,3.0,0.041237113402061855,0.13043478260869565,2.3711340206185567,0.08,0.04,0.5303379970544919,1,0,0.3934,0
V002822,Energy Ltd,D,27.0,0.9347826086956522,722364.05,46,17.74385652682202,192428.65,24,6.033333333333334,0.55,0,3.0,0.0,0.0,2.9473684210526314,0.05,0.025,0.5104347826086956,1,3,0.5754,0
V002823,Zeta Industries,B,25.25,0.8055555555555556,491781.42,36,21.1489614739961,209606.63,22,7.05,0.35,0,2.0,0.041237113402061855,0.125,3.2989690721649483,0.07142857142857142,0.03571428571428571,0.4331415684830633,0,2,0.327,0
V002824,Beta Partners,C,18.40909090909091,0.7727272727272727,721858.7,44,20.140573629643182,140737.57,15,7.25,0.75,0,2.0,0.05333333333333334,0.18181818181818182,2.933333333333333,0.02631578947368421,0.0,0.3914876395534291,0,1,0.3593,0
V002825,Net Industries,A,18.641025641025642,0.7435897435897436,968253.77,39,19.905681785395604,134424.39,20,6.75,0.2,1,2.0,0.037037037037037035,0.12,3.0864197530864197,0.0,0.0,0.479451566951567,0,0,0.3819,0
V002826,Epsilon Pvt Ltd,B,24.21212121212121,0.7878787878787878,514600.15,33,23.224122125170812,237049.08000000002,16,6.1,0.25,0,1.0,0.012345679012345678,0.21052631578947367,2.345679012345679,0.07407407407407407,0.037037037037037035,0.3833894500561167,0,2,0.3672,0
V002827,Pharma GmbH,C,27.866666666666667,0.8666666666666667,467769.32,45,21.985118934075718,220849.67,20,5.25,0.75,0,4.0,0.034482758620689655,0.13333333333333333,1.7241379310344827,0.0,0.0,0.5295593869731801,1,3,0.359,0
V002828,Trans BV,A,19.29268292682927,0.7073170731707317,329766.2,41,22.443533481204582,163575.87,20,7.7,0.35,1,3.0,0.0,0.07692307692307693,1.5662650602409638,0.0,0.0,0.5050813008130082,1,0,0.4207,0
V002829,Infra GmbH,A,21.86046511627907,0.813953488372093,524285.89999999997,43,21.5158650162517,420700.6,31,5.8,0.25,1,4.0,0.021505376344086023,0.045454545454545456,2.3655913978494625,0.0,0.02857142857142857,0.5874218554638659,2,3,0.0997,0
V002830,Digital Services,A,25.625,0.775,805618.27,40,22.61005846055564,507821.76,21,5.6,0.75,1,3.0,0.022988505747126436,0.04,2.8735632183908044,0.03125,0.0,0.5571946839080459,1,3,0.2776,0
V002831,Zeta Solutions,A,22.61904761904762,0.8571428571428571,453339.07,42,21.02374079748008,544993.33,25,6.8,0.75,1,4.0,0.02247191011235955,0.08333333333333333,2.696629213483146,0.025,0.0,0.6061360799001247,2,3,0.233,0
V002832,Zeta Associates,C,21.692307692307693,0.7692307692307693,927277.51,52,21.147973955281696,730957.54,26,7.7,0.25,0,1.0,0.042735042735042736,0.11538461538461539,2.2222222222222223,0.0,0.04878048780487805,0.3629273504273504,0,2,0.3729,0
V002833,Eco Solutions,C,22.02173913043478,0.8043478260869565,812239.53,46,22.531448767775217,196404.53999999998,23,6.449999999999999,0.25,1,2.0,0.010416666666666666,0.041666666666666664,2.5,0.02631578947368421,0.02631578947368421,0.5117348398169337,1,0,0.1378,0
V002834,Alpha Ltd,C,18.2,0.8,773742.81,50,20.75021514518412,316173.56,29,6.466666666666666,0.55,1,3.0,0.05555555555555555,0.034482758620689655,2.685185185185185,0.0,0.0,0.5338888888888889,1,0,0.3232,0
V002835,Beta Corp,C,25.73170731707317,0.8292682926829268,629159.75,41,20.95712813131119,514430.75,27,5.9,0.25,0,0.0,0.04672897196261682,0.02857142857142857,3.2710280373831777,0.0,0.027777777777777776,0.36066883215561124,0,2,0.4265,0
V002836,Prime Services,A,25.877551020408163,0.8163265306122449,748661.21,49,22.162874976204787,127741.14,16,6.6,0.35,0,4.0,0.010869565217391304,0.05263157894736842,2.0652173913043477,0.024390243902439025,0.024390243902439025,0.5062470693473572,1,3,0.1444,0
V002837,Sigma Associates,D,23.782608695652176,0.7608695652173914,591970.58,46,22.70380589091545,171433.25,21,5.5,0.2,0,4.0,0.021505376344086023,0.07692307692307693,1.3978494623655915,0.02631578947368421,0.02631578947368421,0.4821371890455452,0,1,0.2428,0
V002838,Logis Ltd,C,23.47222222222222,0.8333333333333334,416601.98,36,21.749858601985192,283105.13,21,6.5,0.35,0,2.0,0.0,0.14285714285714285,1.8918918918918919,0.034482758620689655,0.0,0.4262492017879949,0,2,0.2063,0
V002839,Global Corp,A,21.511627906976745,0.6976744186046512,570624.56,43,23.979527074473193,414818.19,22,6.6,0.55,0,0.0,0.043478260869565216,0.08333333333333333,2.608695652173913,0.0,0.03125,0.3032819346140883,0,2,0.3592,0
V002840,Agro Services,A,21.775510204081634,0.7346938775510204,984896.66,49,24.086878608247172,211882.44,22,6.800000000000001,0.1,0,4.0,0.053763440860215055,0.1111111111111111,2.903225806451613,0.0,0.09302325581395349,0.46651579986833447,0,1,0.4984,0
V002841,Pharma GmbH,C,26.67391304347826,0.8260869565217391,583034.42,46,22.833751186275002,173688.41,13,8.1,0.55,0,4.0,0.04597701149425287,0.10714285714285714,3.218390804597701,0.02702702702702703,0.05405405405405406,0.5162677951564757,1,3,0.3334,0
V002842,Alpha BV,A,24.09259259259259,0.7777777777777778,1095968.71,54,24.195952038273564,248865.51,30,5.3999999999999995,0.25,0,2.0,0.01834862385321101,0.08695652173913043,2.110091743119266,0.0,0.022727272727272728,0.41055399818779026,0,2,0.2706,0
V002843,Agro Industries,A,22.696969696969695,0.7878787878787878,263817.18,33,23.525896434148965,183200.87,16,7.4,0.1,1,2.0,0.047058823529411764,0.0,2.588235294117647,0.0,0.041666666666666664,0.5106402257872846,1,2,0.4207,0
V002844,Trans GmbH,B,21.903846153846153,0.8461538461538461,1327980.89,52,20.63336306062474,217949.26,16,4.7,0.25,1,4.0,0.03409090909090909,0.0,1.9318181818181819,0.043478260869565216,0.0,0.6028690964832268,2,3,0.573,0
V002845,Metal AG,A,21.61764705882353,0.8823529411764706,627258.87,34,21.21322444291761,152399.13999999998,15,6.0,0.25,1,3.0,0.04,0.05263157894736842,2.533333333333333,0.0,0.038461538461538464,0.5712794117647059,2,3,0.174,0
V002846,Epsilon Partners,A,23.166666666666668,0.8166666666666667,815498.72,60,22.9104126032186,293553.06,23,6.0,0.55,1,4.0,0.008849557522123894,0.08,2.2123893805309733,0.018867924528301886,0.03773584905660377,0.5942995259828203,2,0,0.1671,0
V002847,Alpha Industries,A,27.095238095238095,0.8571428571428571,587267.22,42,21.418944798551387,414469.0,22,6.6,0.35,1,3.0,0.021739130434782608,0.08,2.717391304347826,0.0,0.05405405405405406,0.5847135955831607,2,3,0.1694,0
V002848,Sigma Ltd,B,23.627906976744185,0.7906976744186046,635547.62,43,21.53184049352864,273664.41,31,5.633333333333333,0.55,1,4.0,0.009259259259259259,0.06896551724137931,2.685185185185185,0.0,0.02702702702702703,0.5865848406546081,2,3,0.114,0
